PID,Sale_Price
910251050,79867.77903565943
907202220,131545.30631913713
534430090,127492.02791048234
535126100,160509.32855992435
528445070,240876.8663469379
908103350,132273.75675639737
533127080,302239.8569712746
531385060,197134.50392668004
533213030,243728.3430868285
528118010,322483.2960610257
534276180,139963.17824750836
904351200,118078.41925284281
527182190,218850.10729268927
902301130,112137.66390868198
902456015,77349.2888735604
907130060,180674.16950120073
534201250,160514.335883904
535327230,130056.53892311879
534400290,165919.77595354072
905100020,137880.25099915123
907254050,205821.32865607683
907202160,144541.26307483425
911103060,122452.37179892525
909101190,125227.85184058413
905377050,103248.52107662537
905103180,133217.95418664883
533215020,264660.56643728015
923202137,117025.3034425589
916176125,239370.08742456743
528480020,210890.60919067345
907227090,124267.81547666118
528482030,266927.2525035301
527451400,93003.35441076478
905103060,163556.65998775556
527405130,114509.10721169061
906203120,267810.0226771977
528321010,343753.30300213397
908152280,151315.29104430502
528344020,302499.93147916015
531450030,193867.53881484247
906378170,234600.9819108006
527402090,125999.42172775276
923275010,148700.47781728327
535451250,140134.2906771214
907202050,147852.66028235294
902326060,145138.63748833595
528228455,173381.55302424994
903204030,125766.95998604727
902207140,112028.00987306933
907253130,313118.5666945045
923225440,98306.3675765575
528431080,219780.66512380054
528480130,203476.79908251853
903234220,129578.68879063611
527107030,178989.92201997177
902108060,104297.09837437906
907200130,134015.3672825198
534427140,142880.43581290584
528441090,420566.52325073583
528290030,178890.41275017537
535180100,135290.0714955508
534402140,153059.10029185686
902207110,85806.9524411592
526355170,224349.67603590217
908276140,115147.80792354792
906380200,194743.56388842862
906380220,230907.8309831653
527302175,177177.45199187953
907262020,200086.50037710692
902405120,113086.8840102623
535126180,188921.36813657373
528346050,322069.5269429071
923426010,135150.1907409369
528180120,324627.53280365583
535150240,128743.35998330374
535152130,138114.78968654064
535457020,147881.34788120454
528275070,233445.29396116146
907420110,178621.26817186706
907202140,137063.54311756408
909275250,149451.3965207462
903427120,131518.7623263018
535350030,144882.55663236426
907201160,152003.8957552738
909276160,232480.11550210675
533221110,172402.2889611954
528120010,266567.97570109717
909455040,180188.5243557201
528106060,336788.4647900693
923202005,201098.75565303036
534252240,165622.84413979197
534276190,109623.55403160055
526302110,120806.67518384526
535376100,111359.86115844101
905477050,121893.2434095071
528181060,222305.89175360958
533253030,188384.8222519207
914476050,143017.11266352402
535105100,172393.79008133826
528186120,302553.4234563307
923276250,171930.50830402636
911104060,75009.78246224076
533254100,183809.04589799326
535403030,126847.39018189053
527405180,116549.15227567258
905427140,173619.68396653704
904100030,134309.72135809244
532353130,135206.69104134067
528118030,411356.5566912726
533213010,235827.11534987486
916475100,323915.45748855337
534401190,146021.44943108925
924151040,242069.05258209546
535154080,145764.96317672485
527107040,176353.02317041223
528235090,222997.00410632853
902136110,103986.63189823853
527354100,192550.06039664545
528429130,279701.25242712727
527364030,234649.1271004734
907253110,231362.66101076175
528174020,198456.83785330586
531363020,132877.80492543045
907200290,152351.98683518643
907414030,197995.81187684304
905300010,129364.01900256825
535455080,120254.44783239703
533251130,195257.10971198187
909250220,152622.3392097406
528228430,203864.97128327994
