PID,Sale_Price
910251050,85456.00604408434
902204080,85698.2862617716
535478110,119050.71775542897
908152270,151664.52025722718
903458060,116609.70280891722
907285100,231327.170436969
535377090,134604.06819515428
527354200,183071.45119112235
911128020,109332.22056267213
533242030,233043.8265362263
907135080,149487.11602995696
902104020,135941.90762469088
907414070,185228.71547016347
528228450,201235.79674697403
905425125,193514.55713889597
534225110,139645.07597313184
903427090,150133.74508962827
902109080,115510.71979612963
531452020,132222.59108336305
534451020,71208.96796682889
531375120,155682.81794147505
531451280,204942.39642101602
907192030,188396.73839415814
526350040,123956.69350412779
534202030,147086.15116549341
528172150,285235.820163069
908275240,115712.4427949926
908151040,154581.21919129492
528458130,280358.9048282945
532378200,132601.70434971177
535303030,177603.8530039441
533208040,191671.7077375423
905201110,150600.42995851368
527126030,248359.4464298114
907412080,188811.05241168605
528142010,286493.86157453083
916403020,181097.20826468317
528120060,357102.92347420007
904351280,120320.28010398029
533244030,236428.48163340386
924100070,162596.25470459115
906392100,238023.4582248759
905200350,152217.72311677158
535125010,228707.08310932768
907180120,219086.98757420894
534251320,164226.24799648035
527252050,291862.8708284649
905451330,149447.44615306603
527356020,244161.53830391497
909131170,131962.079552732
528218030,180796.77592812965
903454060,78447.21318362563
907252020,250111.57985176958
923202060,143921.9607383627
528435040,305361.8150466348
905201080,148156.00845845556
905300080,139951.17459553387
905229040,155625.80437652717
907254050,204289.91285950388
903426160,140309.21785128227
923228290,80453.53960116304
535402070,150358.87846087493
909101080,96384.34288254779
535175030,153632.61035571282
531475220,156145.0160350376
903454010,117846.64707101438
528228360,209845.8361849831
534427010,145145.2163302343
905476225,136401.95401826556
907202050,143278.20007725814
903227090,127727.45444092368
907290230,146386.40252204472
531375070,154436.09400554854
534427140,143204.35905681402
531452100,166668.32548042724
528186100,316248.85320302634
914476050,144523.30983488273
535382130,148983.04339809527
906226080,150802.41057176035
902207120,105414.49784914729
531376050,182289.41195868872
907295100,203350.68824619713
903476090,123338.93703282089
531375060,143711.51714150075
535453150,138553.1686880024
528106050,418145.3813308194
535454060,93453.48216164818
528106070,310752.2790140857
923229010,152293.91649716324
908102050,118312.74466996614
535425040,180527.64801981518
533221030,177926.36341128207
528427020,240388.7661105548
535352080,120588.86675809126
907203060,128611.31275704711
903201080,151757.96126931283
908188130,136449.38769524515
907420080,182304.7809318712
908186070,147526.09192045388
531382090,184873.93549312511
527353080,178704.02735628167
533350050,293917.3039398634
528218130,190691.34893270128
534403100,159316.7202796804
905402070,112772.67795763857
533253050,168056.05164807144
907230240,150425.8978455809
527403040,140052.11954341902
909252110,155826.53790142536
907290090,216405.26236300744
923202025,194547.46463468784
534403360,152944.86965279593
527454120,139567.16721840453
907250020,247748.90602486013
907414060,198214.7783243916
909250200,130548.3516872386
923251160,138905.1659739922
527182190,207791.16750520442
528363130,317178.27445077227
535452140,114575.84801100081
527216050,401289.26320903
904100140,204386.1203840293
916125360,169546.90808645095
528250010,175399.3690363571
