PID,Sale_Price
910251050,90483.2656489804
902204080,85558.76702806183
535478110,112857.6040922754
908152270,153695.40858745182
903458060,116812.11704861354
907285100,235821.08294824275
535377090,129309.53108474385
527354200,187643.1478487055
911128020,105596.69299971046
533242030,224795.91972088523
907135080,162712.3445492412
902104020,141938.3910124914
907414070,189183.07963156508
528228450,198037.11561784009
905425125,208819.78072268012
534225110,143396.53210234645
903427090,152374.63845631803
902109080,103061.98010906894
531452020,122413.9529056049
534451020,85888.36414391467
531375120,160427.7594793554
531451280,203976.13340398922
907192030,186754.05052073975
526350040,113615.91803088751
534202030,140915.8882634368
528172150,291047.7961997334
908275240,113495.48458245558
908151040,150507.14630391035
528458130,321905.8093069132
532378200,135637.13072479382
535303030,168746.57756873814
533208040,196523.61122731993
905201110,163684.15512894662
527126030,249983.49961193686
907412080,187279.6703247131
528142010,304207.82593953743
916403020,186053.41161293074
528120060,385925.49350186356
904351280,115012.50508841568
533244030,247687.65531158098
924100070,167037.9255631618
906392100,238725.2462405525
905200350,155419.79831479187
535125010,222866.59923450602
907180120,211561.63671721055
534251320,155613.53956810373
527252050,303347.1900211235
905451330,180524.73721102113
527356020,291026.72606937634
909131170,137483.83830461354
528218030,186687.7731089597
903454060,69061.78159346493
907252020,243277.25863102626
923202060,127821.55037500178
528435040,341366.3797727942
905201080,145842.78777644856
905300080,141998.62910233662
905229040,149904.04463949965
907254050,209917.39389524132
903426160,151561.6999436128
923228290,83220.91485966272
535402070,142484.62542143813
909101080,90567.4671069402
535175030,157381.72795461572
531475220,158022.16965463822
903454010,129075.9207169979
528228360,210102.39715608332
534427010,145611.21526611398
905476225,126155.67368096515
907202050,160589.0074762888
903227090,116921.17548276429
907290230,151583.2958043995
531375070,141084.55847736393
534427140,155551.90901363938
531452100,157735.65456901133
528186100,321399.3263672219
914476050,141333.21884334832
535382130,159652.74475076725
906226080,136734.51406440622
902207120,85959.33390678164
531376050,186345.3199129722
907295100,199099.0110071083
903476090,109765.454316351
531375060,139347.46878179273
535453150,148793.18072494311
528106050,465357.51744025573
535454060,85605.38150011025
528106070,316730.380494278
923229010,155627.99178088218
908102050,108367.7323901291
535425040,189425.36139137478
533221030,179311.23168664493
528427020,232871.66400298514
535352080,111622.66243983475
907203060,127541.46701083043
903201080,174170.96747930953
908188130,140654.0886336237
907420080,200748.08877230465
908186070,147269.1642093827
531382090,179012.8889709219
527353080,178917.8810838149
533350050,318359.92929338926
528218130,213719.06249964333
534403100,156817.6718074146
905402070,110728.6853261756
533253050,165053.76006382442
907230240,137633.55265522512
527403040,152993.54452820172
909252110,168549.99080694973
907290090,202872.4456246359
923202025,189306.11897554802
534403360,154237.52105290128
527454120,133146.36369596032
907250020,231941.0407524995
907414060,191118.95751151972
909250200,141915.82027721367
923251160,103458.6404128045
527182190,208544.3641686537
528363130,335189.85418989626
535452140,111298.26587179716
527216050,413733.99171424774
904100140,217935.3745021896
916125360,154052.8766159439
528250010,178179.88624628054
534276070,139291.7408160415
527357110,137467.75812887208
528441090,438286.46684798447
531380080,239833.11796397323
904101170,111213.7448569423
527404150,109656.2905178544
903231220,96111.40459078916
527161010,176427.3045468887
528385050,250510.43722083914
907181090,200513.8814637549
532376160,134985.515271735
903236130,167343.24935757354
534425310,143697.59230033835
905450020,148719.22338767417
535450210,133057.75555236675
533206070,229770.4962926986
533223110,152655.36525421406
903232090,152663.55694467918
902427040,109131.57919570566
534151090,200367.08198882866
527359030,158009.104454511
906225180,210722.90672679959
527107010,181724.88674021084
905200220,129947.99011646131
906340130,332332.7022597998
903233050,133631.01754257115
907253060,233178.58663467315
532378220,130399.2300159956
909428170,243706.71489202755
907275030,216171.24000093483
905452140,143959.06531641982
905378040,129388.19983825
905200260,149580.79324816164
528186030,275688.5951822348
533242080,189235.61383760136
907412070,212671.92303278518
535300120,167751.94861126074
528240020,198343.1975244073
908127120,111064.5428117211
902106120,90321.89450608924
907270040,263385.8041863404
528275160,258953.43190336876
907420110,173474.88240158895
902111010,95177.55308398444
528240080,230528.80076030837
535401140,141126.4865559405
528228290,205534.9673697051
527454130,141288.4761641547
527455080,149964.2162490635
528427040,196685.3107351944
916460070,187093.90035754113
908275220,124765.76911681601
533352150,152455.68921553588
528458180,224340.4992152307
902305080,140565.25032619803
907200250,152366.76567685622
907135180,123361.34296898275
907200110,128060.11975483663
903454020,74516.81628208196
905108090,159294.3416308489
907202010,162454.8327620538
907262050,228816.0961238256
911370490,309020.6752321791
527365030,229852.00360797727
527110080,173243.0926431897
534431030,130074.50716473529
531452010,123201.28769951995
528439010,232929.82357534283
527212050,331025.43670634687
904100100,204151.69807253772
914467040,244091.56356095235
923276250,159631.132886424
535457040,125098.60952827096
527356060,168474.85740307326
535378020,106597.87656099601
531451030,184954.52909254015
907275090,222254.7187888567
907192040,226300.98581053742
528458150,307567.17533054354
535301170,152546.17707562345
535402330,207601.19771339092
534403040,167217.3088128407
535383070,113736.84145020838
909254050,196258.91275838212
908102160,125428.58061007454
528106040,398180.624815322
535456100,113597.54548342519
528110100,391551.59713046794
906202040,183832.02918125322
905226050,150870.1792103563
923225300,93731.08119582252
907285020,232655.60769089148
906223040,225596.00716078884
535327210,152233.91100447482
528228405,215463.18862851246
528480130,212442.37028852556
902329090,155012.98803499708
527404030,144740.34213077227
908225310,90290.939443159
534450090,69018.0906091812
923228180,80932.72583504117
907176010,187903.50548478228
535180120,126435.47207113363
527454050,144355.9777838291
903456090,94277.40363302059
908226120,120293.73976829876
903204010,125813.16036254581
528429070,253762.20113755963
902103120,136842.58514194822
528142040,357769.6803918755
527355280,206995.1766855321
528118050,418485.2205875644
535376090,124034.31305057972
534275010,132963.33381624037
535150300,235081.62289311568
528221100,174664.75800382937
531375050,145532.26353175714
903235020,92928.06255229816
909279040,104630.08959005983
903400040,161851.07308386135
527355150,310846.31212853553
905202190,218907.62627619458
916226030,194166.22619595865
533213120,166989.40248184794
911204090,92735.05201128259
903475040,122711.73455341414
528138030,398773.2539421453
527378140,171500.58294357074
527302185,248498.3752517236
528174070,199582.4636645691
903229040,127184.53750679837
528186010,312426.8128630607
907265100,214355.39546096206
916382120,288027.2281709009
531451290,216846.5187041662
528168040,299555.7483628547
902202090,142196.85643969732
535450160,88589.80801877026
527132090,220550.5337370279
534250370,317319.0061740465
906380070,320070.6023700742
534201130,131168.69059347632
916403200,228101.74171753734
906226140,119600.51040470976
923228150,95543.7049328763
906223060,215963.0967598325
535350030,144604.51659017647
528228325,205629.11650857277
905103130,151606.16978243654
906223140,231777.94096707887
909179020,217438.7364522629
534175010,141046.44300479704
906223220,216537.47087013617
909275230,185271.2465222136
533128030,259010.74617962592
907252190,257984.99668934036
908186040,140170.5915343415
532476080,257781.51053374796
528290090,171784.2575312625
528166120,427049.93869176897
527451410,98688.98764094578
534475185,152921.7390436433
533254050,207975.3625971779
907202100,119213.6625732182
906476030,206106.11833594082
534152120,165979.83072846514
908102290,102473.23764746988
528221040,210223.00473299436
533208020,225713.42903086275
905377130,96877.17273436583
527451400,90413.30968121142
902328040,130722.16289022683
535301010,146386.24943095655
905480180,127697.8668217567
902201130,116880.0813165937
923225150,107415.71611991577
904351200,114038.35755029213
909254010,150316.0758414249
916382010,201206.744724106
923228230,89098.61782040427
923426070,134981.06659066584
902204060,122996.00865518676
910203250,56932.359358102825
527105030,196600.70203087133
906392130,180804.1679987945
535155110,141002.71548934566
531367050,220314.41753324674
528108120,363647.6156842807
905478030,139068.01779438692
527357180,326900.8416559739
916455050,206360.19689762988
528221060,184962.67961421158
902134100,87647.33350378995
527105050,184233.65023120883
528344040,305985.67431780556
903454080,118235.10709906757
531451110,124259.32313161
534226060,155331.5248831681
903231050,110731.75450315305
902107030,127706.99307779565
527325240,172006.84666900258
908102110,96561.83233937057
909425060,164946.03194194965
903453080,189509.66271711743
527359080,196973.89134686708
905102010,155797.81382393104
906378170,222685.73438356738
902125080,97567.83838925943
534252090,180774.67293876287
534177210,160805.28055970365
907401080,211770.25982028074
528458060,201184.6744021902
528228345,237999.73063041485
533213020,197393.02609707837
528382020,299878.9079088006
909281080,220876.68645389576
902105060,126198.10482303477
906380150,172756.00853889543
914476020,132839.25535735805
905105070,156965.39335124285
534400120,174401.3158377112
528344070,325301.62340281036
527162090,170193.1189003048
528120100,233754.62797781243
527353020,187443.81479751552
903452025,92012.17537752642
905351089,193551.0254082484
905377050,90305.7581692428
911102180,76633.74813294208
532376070,126942.80344082574
923277030,143835.75071354327
903232060,94722.52598772403
528174030,198554.6414166777
535426130,208452.67302935748
908186060,136711.38561464864
908188150,148417.4665109189
909176150,118725.6838759136
528290140,192121.60129464057
527327050,191868.88895911275
528363020,307208.19085034373
905401060,194940.11263933132
909275080,177382.30414703934
905106170,123163.29419511161
534125210,148337.39734757127
528180070,297532.81409138534
531451020,193728.48719034696
902103100,123952.34305531073
905475510,102516.55917028
534400060,167227.62279641413
534475170,172098.37065925676
902477130,43009.03245319467
903484020,130389.2968796306
535450220,118038.8167833349
528174040,213535.52430216252
907410020,183456.1468225734
528482010,255579.2995912595
902402130,109710.25392086038
528221010,185574.72198900607
528142140,333016.4083928782
526354020,193679.4569340651
528235090,217161.88289823997
533217060,172290.16415197254
535402270,133680.37512778572
527328020,157624.35681860973
535178040,119172.39795600226
902205020,86593.04418263579
527376090,150961.83035244414
