PID,Sale_Price
910251050,89126.49335494329
528166150,328441.38754372305
909101080,94252.65736494219
905475160,125388.98910560786
528222090,179873.28430593834
902206270,124241.10890851685
902106070,123944.74316970175
902106090,136825.2598124589
528431070,251195.67598811953
923228110,93725.9172324595
535457020,149969.46610639268
906380130,236096.4579914383
903226170,119627.31768009214
907227030,134290.8828094367
907285020,231131.58537197197
531450040,180436.71019472886
532376110,135055.48532120066
909425270,174141.65594954256
533253160,198350.3182626142
527163010,180205.555860611
534477090,145564.8176327318
528250020,185687.99315632283
905452160,136572.8539948983
907196040,212315.0841606046
533210020,163120.29522725503
532478020,301917.4700341768
534278150,149614.3992557097
528188040,191231.64329395336
533213010,230858.25750298292
923204150,135040.85889532467
528221030,176474.35391643495
528221070,185401.2872869763
535455060,120401.0600037598
914460110,209049.91070375443
531382070,262639.1381755094
909131125,124854.13973094657
533350120,261682.4650983846
923226320,86669.27895572444
909251170,148154.46182119712
535478090,119782.64549597689
908152260,147200.37720251334
535179160,136689.25131688933
534427140,144017.9447901687
908188120,142819.05567765745
906225180,194606.54732381002
903225040,118662.44273244978
533221040,169474.85130467382
902101010,109690.05663876743
528228405,212785.20572389915
911370530,255963.02147951064
902107030,128917.92348318578
909275030,148499.0791276236
909254050,172360.40024634887
902125020,121491.55955029621
535305160,117702.05758994714
534252040,148004.1001541772
903227090,127339.50391304932
535178120,141935.76370954653
528458060,213111.9746892363
902104060,90224.83465515873
902325050,150195.518489587
528429110,241924.86068937302
902207220,250010.05705173966
535152200,139969.00377071428
907275010,241009.0693789893
910202060,105642.87742633767
527451020,118550.54869556076
534128100,164028.92641861015
924100020,173071.4790808811
535376090,116281.20900189789
528106070,316913.0895552931
908188130,144069.35073811797
907227300,127106.3252191573
907295100,215425.74202274994
916402015,190586.19855337022
535453080,138254.10634417614
908127120,111652.67295465658
527451290,98652.83523256745
902326030,202733.78902346327
528385050,253948.17563881757
534127260,165356.9467597586
527376110,183600.6909550743
531479020,96062.20597890553
907405020,220845.51813147016
908151050,152134.0712049662
531363030,163449.89552078594
905452110,125669.85331047495
527450030,106127.25672735486
902300040,141836.69939371292
527368020,203150.85944075682
907202100,127797.6395899148
902128170,115989.73983333906
909282020,189508.98319756548
911175360,110857.34005272885
535402010,169263.81498253607
535426350,141633.1292710739
527107010,178424.04017789985
902427140,97262.63824284046
905103070,140071.02402297844
905200280,181342.79086534266
909428180,187295.17789652752
923276250,163779.78668172372
528178090,333084.45650584484
528106040,386054.3115514025
921128050,384465.4838395799
905200290,171203.0853490489
906475100,187020.6767066215
907200230,125956.03605041365
528118090,422886.6874143929
528106110,435271.865523926
908201110,77990.40347843204
527364030,234101.5133798784
923205120,135582.70372057334
910226040,141250.36235492444
527301245,246258.4439285596
906394040,227287.32291129383
534152100,191950.901281266
527108040,242562.02657073952
907410100,186321.06761479474
905227050,131346.0528933412
902325160,109129.36144579535
902205090,114644.36730291694
526302030,149459.5989409033
528142130,281616.6361024615
534201230,142009.62874379236
907262080,210491.6132987489
535403190,140438.9237417809
532479070,180074.25447749544
528366040,324621.3754819715
535305030,123871.75158604598
923226180,88656.03703062594
535377090,135451.19958566365
902327040,127699.37197314178
907414040,190361.1751008908
907227290,132433.74466403207
907192130,219108.17326750333
907425030,147241.55993514723
905101330,110072.1987326573
527356020,243634.21294977216
906223040,219025.19026950054
534127190,223339.8973918883
905107240,169617.24286156436
528188120,164799.88145631258
903425245,163346.6688698538
916253320,206113.13113775034
923400110,144670.85855150138
921201060,326366.8079948934
902301130,115615.83148811433
921128020,362905.19235529803
527455060,145562.28373380745
907251100,241843.8684575386
903451090,136367.60742047505
907250070,244164.34248411722
924152030,210625.85009001417
909282060,183536.34434638143
533130170,273289.47569320915
902401130,137116.7896446128
907290170,138305.4939811246
903206120,168004.8536918718
528120130,350537.199946066
902202090,136197.66587572935
528488100,189881.958152958
527302020,178904.14645854186
535151020,136860.41392021524
535402070,152642.30164926173
528275160,255258.692450571
535376010,94348.83152549173
527212030,423742.4507001634
906201130,252862.06802189504
528166060,449740.8210938336
533205110,216031.70388035162
902102060,147239.23577078074
902105010,110283.02810198443
906201030,187984.36808999052
535475010,152606.84274517675
527451330,102739.28310654602
907187060,209258.831493189
907192150,194498.16783335325
907202080,136125.22164905892
531375050,144752.09905675356
533208140,187462.9321860357
527455030,139082.8616639407
535150070,135313.5826845268
527216050,359751.15961697116
907290040,213506.08693620935
909475230,252508.77980192762
533242080,183880.25155999503
534276190,111847.6168743766
528480060,298390.2803463365
905106150,134182.69227607697
535403030,128240.26455937841
535353060,122471.2859854231
534477110,142632.24314664482
528358010,250196.14455407107
528340030,356118.1912134356
527359080,188385.21468283876
903454020,79287.76319415006
910204090,101808.3408909711
916386040,169026.37988164515
916477060,258779.4671324799
902427150,110583.63460239532
903225050,100966.86505299054
527404120,124498.43787840406
903233180,128102.99851346957
533253070,197416.86274874868
534151175,238578.14564881954
909254070,166542.94777045562
527356040,177439.27123287247
903227140,117603.6257676274
531450170,190968.53125205086
903425420,112826.5116287154
907202140,134356.98169188632
532353050,129232.08644405681
902105130,92117.62668349258
904352190,135590.28826553086
905228050,75373.19305302907
533135020,225388.3141145218
528180080,282703.2935841637
534479320,143748.40805199504
923229040,154153.72535445698
532351150,129439.77305633525
907252060,244425.99337303493
903228040,136042.82619236037
528120090,253875.59592132468
911370450,254381.47978616966
528240080,237463.754125511
902100030,98996.34253233644
528386040,340839.7126627149
535150240,129578.18640801583
534201300,130058.29728713927
903236130,151898.4893947872
903451050,102985.24944043638
528366050,306804.88327475486
534175140,141541.8557597632
916460060,222373.42436676426
905451320,133782.3092671535
535403010,140960.1723371946
528326030,304872.20020187093
905426010,198828.29123883578
909256060,133011.6076873573
903457130,109891.77828481366
528172150,291366.63674231066
535453150,139290.66088067525
528118040,385675.925006484
535451230,110648.88064069812
907410080,203907.28942456085
909277090,141677.92743922592
535303150,131025.37474778054
908152070,145954.7829104574
527182020,174170.61179569692
528220040,176580.36747547603
902108060,105275.69588875135
905402090,148961.75425727916
532351060,128037.79765394607
535453070,148973.17906123842
905108120,149920.74943497212
533234020,210832.57456518913
907405030,218909.1555655288
903234030,129868.02240245079
527146030,256854.4453619835
903400180,166933.14416611922
528104080,393209.9340852447
533236090,273693.6630574313
528363020,297344.48127916385
528235000,178995.62332821396
907405140,205805.13654895965
535302120,134137.7465237282
907192120,204561.20564047937
528142060,298797.52823884005
923125030,110977.05973332802
527162180,181103.20998265198
527359010,178686.69880038785
534478140,133688.96450632805
907130060,180978.26909609133
528186030,280029.6416339757
902207110,82723.67589615501
908188110,142819.05567765745
907254020,247745.96299591058
902402150,108890.58527805535
914476130,159351.0002300146
908152035,133266.51047785312
905200340,175046.35777963404
907126050,145369.37587225554
906340100,324348.24708799174
923203100,175110.5527269253
528228285,178286.80026122008
528275110,217564.7108683138
527453050,148538.37660758494
528218130,189637.50701274266
909281080,208760.3683810982
528456240,197849.5531115077
534127270,173860.0752643081
902300020,167716.05779255845
907194010,214306.0609122877
534202030,146646.54241672697
902305010,130287.00019739405
533254050,211125.95337947254
905100080,158420.30147885234
528120030,347005.42076202953
905108190,134535.71970904598
527354200,184761.79292872615
923225440,101776.63475962286
531450030,195909.1849845522
535426130,175958.18032564397
914476020,133234.86680053617
905402060,137621.82685788782
535354260,148311.45816729235
535354130,128968.1818097807
910202030,93404.20581186439
908154195,305480.308071887
528104050,422998.5550165282
907227060,135001.23137238962
533208040,193894.00808225982
532376160,131875.11762106148
528322020,348772.86438750755
527182170,220142.56430323742
908186040,144004.3679106944
534176140,157182.70085530463
534451110,119820.83911702895
528114050,351859.3498018105
535351050,154517.76897597333
907201060,146439.92704966821
527359050,159640.9954450807
907285040,249820.1652524853
902106040,155792.2488705075
527402250,151913.85966241697
528344100,317802.0585391111
528102080,403899.97595405724
532376250,131549.75577652603
906340080,306089.2104824141
528102090,346533.8470085304
907187040,227322.5315644437
905402110,137487.98203816434
535104120,169700.71500767337
535403280,138582.67490859472
907412020,197974.6482235624
535454100,126870.5844255812
534479240,149080.40620309245
907180120,216383.8327513472
909254130,164000.551768713
908154080,195863.0219050739
902134120,106421.96507500409
531382110,192334.39122087072
528102120,283808.5895872721
534250010,146376.7216571146
527107030,175804.62185294382
907280100,282660.23445509415
902104020,135000.7592816908
527450460,105104.15840834827
906475110,195580.91274465714
924100040,197387.37345431795
534451080,81299.92855780083
905480210,121550.67220015847
528181050,213270.6996271222
534200030,121128.49835570756
527163080,175216.10941467417
528292040,188931.7730317401
909279080,173168.58821787307
