PID,Sale_Price
534152120,164241.5777295007
907202220,129626.73524456829
534430090,131974.64664750505
535126100,139893.92030734278
528445070,239954.84360100998
908103350,134427.30468827832
533127080,295464.4286145096
531385060,196411.21320935347
533213030,263353.78306609514
528118010,327242.2221989484
534276180,124438.671205278
904351200,107051.2037643054
527182190,211202.8595955455
902301130,122726.4807298608
902456015,71877.75521918356
907130060,175636.9076467438
534201250,171553.961368169
535327230,128443.29226339859
534400290,179601.9354860962
905100020,127799.23769243118
907254050,207938.8695812054
907202160,148271.34729650352
911103060,101219.44246792671
909101190,117567.13220038763
905377050,81791.87634960026
905103180,130706.8340695259
533215020,267595.5437444867
923202137,105564.60122901492
916176125,295336.8486578822
528480020,212872.66901228944
907227090,124753.72577309332
528482030,253040.49347290173
527451400,96899.14062200152
905103060,164518.31140588052
527405130,111403.41402445556
906203120,274450.7423947037
528321010,348488.3110520356
908152280,161799.43386491225
528344020,315425.6030859951
531450030,191935.13316317552
906378170,226642.6515039226
527402090,134880.85070992884
923275010,159138.25246660554
535451250,147337.19427726456
907202050,168344.1085736799
902326060,143675.24305530192
528228455,184061.21116183727
903204030,120441.00283787951
902207140,107705.59389965041
907253130,328581.62956572394
923225440,95649.64260965397
528431080,211660.9918518357
528480130,206250.27413756683
903234220,133886.73607929086
527107030,177276.58014936093
902108060,103608.08056737478
907200130,127212.57092364485
534427140,158052.56283624022
528441090,462830.1075180171
528290030,169552.11732372432
535180100,133620.1576361482
534402140,155574.69670156142
902207110,83706.82039308839
526355170,283080.9774157125
908276140,101637.1523352528
906380200,194461.8298070532
906380220,222412.17874586102
527302175,178509.42716351134
907262020,197023.18341291806
902405120,117593.0991292395
535126180,171195.22419719494
528346050,291173.5306145168
923426010,127844.94193523958
528180120,326206.8998318964
535150240,110694.28032706582
535152130,128800.02106857562
535457020,153846.02642379058
528275070,233202.53427373501
907420110,174661.02095848392
907202140,142311.9079445669
909275250,144764.90022963326
903427120,138551.17943592393
535350030,149326.419140183
907201160,151099.1660862481
909276160,336640.3788242284
533221110,182639.10395387447
528120010,272146.1093605027
909455040,171261.8296283501
528106060,326804.0153196081
923202005,187988.86630372278
534252240,161299.08081533713
534276190,111550.13175955071
526302110,110326.97661923038
535376100,106631.54442856838
905477050,124048.31093324324
528181060,228317.858189642
533253030,197523.67332766118
914476050,137360.1689160288
535105100,183143.8879967078
528186120,300367.65249585215
923276250,186599.37501049592
911104060,72104.4298527023
533254100,185232.7811209131
535403030,126504.95113377513
527405180,122339.38853136566
905427140,182616.7594189009
904100030,120625.28651515763
532353130,134927.2239870373
528118030,402414.4834812288
533213010,223115.3592474348
916475100,305863.1035594191
534401190,143979.48764436084
924151040,275870.37942012004
535154080,154089.69216299528
527107040,169995.77024086722
528235090,219729.64606082227
902136110,93716.68809592575
527354100,198514.99407791754
528429130,285255.73566747305
527364030,237486.46686633932
907253110,228133.7942675304
528174020,201233.18194583134
531363020,136060.74354824788
907200290,150675.80266966947
907414030,196238.38721688354
905300010,135365.16766289689
535455080,115912.14792969344
533251130,199884.10046778567
909250220,146537.94259088224
528228430,202945.9455942569
528490070,204161.5187616462
532351150,126001.92174109502
527301280,155589.97438273992
907203090,119558.92574971406
535457010,148252.60473767653
528166150,332761.6458797711
905226050,156096.887202677
534175140,144786.02443073533
528221100,168853.09408595797
909176140,153405.70320541607
527164120,204599.9074394264
531375110,163020.47809923493
535383110,98169.40689122556
535451110,141362.65756674373
903454010,126003.7270292706
910200060,135965.31824629038
528431060,258920.11928149837
909250080,118201.07643289381
527425025,117748.50217777184
528106050,469261.380825751
916477060,286205.5287610603
527276150,105921.50846425051
905452040,145912.6918318312
907285040,253246.7874046509
533234020,211497.66100675822
535354100,137118.34855753204
923201020,139981.964434275
527451060,101542.68943491983
531452180,211384.3726280128
528228325,207422.5252658943
902329030,173386.09023501183
908102020,117867.66169191588
903204010,124987.37076627607
908102170,153512.7083671091
527454120,135781.44589214097
535478040,131405.6175564509
906340130,345971.46776078595
527455240,115101.66046222973
923275140,111750.49565979911
527354040,219494.4724969847
907410110,225325.194437019
535352080,108047.99532483156
